price,home_type,bedrooms,bathrooms,square_feet,built,county,zipcode,high_school
459000,Single Family - Ranch,3,2.0,2066,1976,Washington,97229,Liberty
459900,Condo - Capecod,3,2.0,1648,1981,Washington,97223,Southridge
459900,Single Family - Capecod,4,2.0,3224,1951,Multnomah,97230,David Douglas
459900,Single Family - English,4,2.0,2885,1933,Multnomah,97220,Parkrose
459900,Single Family - Traditional,4,4.0,2018,1976,Washington,97210,Liberty
459950,Condo - Craftsman,3,3.0,1590,2001,Multnomah,97229,Lincoln
459950,Single Family - 1 Story,3,2.0,1510,1946,Multnomah,97220,Parkrose
459995,Condo - Traditional,3,3.0,1925,2020,Washington,97229,Westview
460000,Single Family - Daylight Ranch,3,3.0,2269,2000,Multnomah,97236,Centennial
464900,Single Family - Bungalow,2,1.0,1950,1941,Washington,97225,Lincoln
464900,Single Family - Bungalow,4,2.0,1784,1926,Multnomah,97231,Lincoln
465000,Condo - Row House,2,3.0,1528,1991,Multnomah,97239,Wilson
465000,Single Family - Contemporary,3,3.0,2222,2020,Multnomah,97218,Madison
465000,Single Family - 2 Story,4,3.0,2406,1988,Multnomah,97230,Reynolds
465000,Single Family - Daylight Ranch,3,3.0,2460,1981,Multnomah,97220,Parkrose
465000,Single Family - Traditional,4,3.0,1742,2008,Multnomah,97203,Roosevelt
469000,Floating Home - Contemporary,2,3.0,1846,2002,Multnomah,97230,Reynolds
469000,Single Family - Contemporary,4,3.0,2308,1988,Multnomah,97230,Reynolds
469000,Single Family - Contemporary,4,3.0,1976,1990,Washington,97229,Westview
469000,Single Family - Traditional,3,1.0,2024,1900,Multnomah,97211,Jefferson
469900,Condo - NW Contemporary,3,3.0,1403,2019,Multnomah,97217,Jefferson
469900,Single Family - Bungalow,4,2.0,2036,1919,Multnomah,97220,Parkrose
469950,Single Family - Bungalow,3,2.0,1289,1909,Multnomah,97202,Cleveland
472500,Single Family - Dutch Colonial,3,3.0,2286,1898,Multnomah,97239,Lincoln
474000,Floating Home - Contemporary,4,2.0,2100,1999,Multnomah,97230,Reynolds
474900,Condo - Common Wall,3,3.0,1469,2020,Multnomah,97213,Madison
474900,Single Family - Daylight Ranch,3,2.0,2536,1965,Multnomah,97230,Parkrose
475000,Condo - Contemporary,2,1.0,1177,2005,Multnomah,97209,Lincoln
475000,Condo - Contemporary,2,2.0,1213,2007,Multnomah,97203,Roosevelt
475000,Single Family - Victorian,3,2.0,2055,1892,Multnomah,97239,Wilson
475000,Single Family - Ranch,4,3.0,2365,1944,Multnomah,97230,Parkrose
475000,Single Family - Cottage,3,1.0,1608,1904,Multnomah,97227,Grant
475000,Single Family - Tri Level,4,3.0,2321,1971,Washington,97229,Westview
475000,Single Family - Bungalow,2,1.0,869,1948,Multnomah,97266,Franklin
475000,Single Family - Contemporary,3,3.0,1896,2019,Multnomah,97206,Franklin
475000,Single Family - 1 Story,1,1.0,1424,1923,Multnomah,97206,Franklin
475000,Single Family - Capecod,5,3.0,2544,1976,Multnomah,97216,David Douglas
475000,Single Family - Contemporary,4,3.0,2112,2018,Multnomah,97266,Franklin
479000,Condo - Contemporary,2,2.0,1784,2006,Multnomah,97217,Jefferson
479000,Condo - Contemporary,1,1.0,784,2008,Multnomah,97209,Lincoln
479000,Single Family - 2 Story,4,3.0,1911,2016,Washington,97229,Westview
479000,Single Family - Contemporary,4,3.0,1965,2020,Multnomah,97236,David Douglas
479000,Single Family - Contemporary,4,3.0,1965,2020,Multnomah,97236,David Douglas
479900,Condo - 1 Story,2,2.0,1593,1980,Multnomah,97201,Lincoln
479900,Condo - Townhouse,3,4.0,1530,2017,Multnomah,97202,Cleveland
479900,Condo - Traditional,2,1.0,1164,1923,Multnomah,97204,Lincoln
479900,Single Family - Victorian,4,2.0,2578,1890,Multnomah,97213,Madison
479999,Single Family - Craftsman,3,3.0,1644,2001,Multnomah,97220,Parkrose
480000,Condo - Contemporary,1,1.0,801,2006,Multnomah,97201,Lincoln
480000,Condo - Contemporary,1,2.0,1001,2001,Multnomah,97209,Lincoln
480000,Condo - Contemporary,1,1.0,981,2003,Multnomah,97209,Lincoln
480000,Single Family - Bungalow,3,2.0,2013,1948,Multnomah,97213,Madison
480000,Single Family - 2 Story,3,3.0,1634,2012,Washington,97229,Sunset
484499,Single Family - Custom Style,3,3.0,2113,1925,Multnomah,97220,Parkrose
484900,Condo - Contemporary,3,3.0,1469,2020,Multnomah,97213,Madison
484900,Single Family - 2 Story,4,3.0,2766,2007,Multnomah,97236,David Douglas
485000,Condo - Contemporary,1,1.0,931,2018,Multnomah,97209,Lincoln
485000,Floating Home - 2 Story,4,2.0,2685,1980,Multnomah,97217,Jefferson
485000,Single Family - Bungalow,3,1.0,2393,1940,Multnomah,97212,Grant
485000,Single Family - Traditional,3,2.0,2408,1929,Multnomah,97206,Franklin
485000,Single Family - 1 Story,3,2.0,2297,1956,Washington,97225,Beaverton
485000,Single Family - Contemporary,3,3.0,1806,2001,Multnomah,97219,Wilson
485000,Single Family - Bungalow,2,1.0,1396,1940,Multnomah,97215,Franklin
487500,Condo - Contemporary,2,2.0,1004,2006,Multnomah,97201,Lincoln
488000,Single Family - Traditional,3,3.0,2260,2006,Washington,97229,Westview
488800,Single Family - Split,4,3.0,2647,1947,Washington,97225,Beaverton
489000,Single Family - Farmhouse,4,2.0,2548,1900,Multnomah,97220,David Douglas
489000,Single Family - Traditional,3,3.0,2661,2005,Multnomah,97236,Centennial
489900,Condo - Contemporary,2,2.0,1189,2004,Multnomah,97209,Lincoln
489900,Single Family - Split,4,3.0,1994,1973,Multnomah,97219,Wilson
489990,Single Family - English,3,3.0,1744,2020,Washington,97229,Westview
493900,Condo - Contemporary,2,2.0,1331,2006,Multnomah,97209,Lincoln
